,day,dep_delay,distance,plane_age,seats,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,sched_dep_hour,sched_arr_hour
4824,26,-2.0,760,28.0,178,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.0,10.816666666666666
4825,26,-2.0,1623,27.0,178,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.583333333333334,13.716666666666667
4826,26,-4.0,541,12.0,162,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.0,10.416666666666666
4827,26,215.0,427,16.0,95,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.916666666666666,10.883333333333333
4829,26,-6.0,589,10.0,88,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.483333333333333,11.25
4830,26,-2.0,2446,1.0,246,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.25,11.833333333333334
4831,26,-8.0,213,16.0,80,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.0,9.866666666666667
4832,26,146.0,765,8.0,88,41.0,39.0,92.52,90.0,14.96014,17.2158299092,0.01,1020.1,4.0,8.9,10.733333333333333
4833,29,77.0,2475,10.0,379,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.0,0.4
4834,29,-8.0,264,13.0,20,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.75,23.383333333333333
4835,29,-2.0,1598,20.0,200,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.983333333333334,2.7666666666666666
4836,29,26.0,1576,16.0,200,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.5,2.3666666666666667
4837,29,-8.0,184,11.0,95,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.25,22.55
4838,29,37.0,187,15.0,20,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.983333333333334,23.383333333333333
4839,29,3.0,1990,19.0,200,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.0,0.5166666666666667
4840,29,-10.0,189,10.0,95,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.333333333333332,22.716666666666665
4841,29,-10.0,213,11.0,88,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.95,23.483333333333334
4842,29,-19.0,187,17.0,88,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.983333333333334,23.283333333333335
4843,29,-5.0,427,13.0,20,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.983333333333334,23.95
4844,29,-4.0,187,5.0,133,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.583333333333332,22.866666666666667
4845,29,-10.0,187,11.0,88,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.166666666666668,22.416666666666668
4846,29,-8.0,427,17.0,80,37.0,28.0,69.63,20.0,14.96014,17.2158299092,0.0,1013.9,10.0,21.483333333333334,23.383333333333333
4847,30,8.0,2475,10.0,379,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.5,18.933333333333334
4848,30,35.0,301,11.0,20,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.833333333333334,17.35
4849,30,-8.0,483,10.0,88,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.533333333333333,17.666666666666668
4850,30,55.0,483,17.0,80,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.833333333333334,17.783333333333335
4851,30,-7.0,2586,7.0,379,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.833333333333334,19.516666666666666
4852,30,-6.0,2475,34.0,330,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.75,19.25
4853,30,1.0,760,28.0,330,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.916666666666666,18.583333333333332
4854,30,-6.0,740,14.0,162,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.666666666666666,17.583333333333332
4855,30,-2.0,184,16.0,80,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.35,16.566666666666666
4856,30,-10.0,273,16.0,95,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.0,16.433333333333334
4857,30,-9.0,213,11.0,88,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.0,16.683333333333334
4858,30,-4.0,301,16.0,95,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.666666666666666,17.283333333333335
4859,30,53.0,760,13.0,20,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.566666666666666,18.233333333333334
4860,30,-5.0,944,7.0,199,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.666666666666666,18.883333333333333
4861,30,0.0,427,10.0,88,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.5,17.466666666666665
4862,30,-5.0,2586,27.0,178,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.983333333333333,19.95
4863,30,38.0,1089,11.0,563,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.5,18.666666666666668
4864,30,-2.0,288,16.0,95,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.333333333333334,16.95
4865,30,22.0,1028,23.0,189,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.75,18.916666666666668
4866,30,-8.0,1069,3.0,222,36.0,25.0,63.98,0.0,0.0,0.0,0.0,1024.0,10.0,15.0,18.25
4867,2,18.0,187,17.0,20,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.0,10.233333333333333
4868,2,-5.0,760,11.0,20,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.0,11.583333333333334
4869,2,-3.0,944,10.0,222,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.333333333333334,12.433333333333334
4870,2,-4.0,264,11.0,20,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.583333333333334,11.0
4871,2,19.0,740,13.0,20,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.5,11.333333333333334
4872,2,-5.0,665,16.0,80,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.833333333333334,12.266666666666667
4873,2,22.0,944,14.0,20,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.083333333333334,12.016666666666667
4874,2,-8.0,2475,10.0,379,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.0,12.45
4875,2,-4.0,427,10.0,95,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.25,11.283333333333333
4876,2,-6.0,340,16.0,95,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.083333333333334,10.966666666666667
4877,2,0.0,2153,21.0,440,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.0,12.766666666666667
4878,2,-1.0,1089,7.0,222,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.083333333333334,12.366666666666667
4879,2,7.0,2378,3.0,48,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.0,12.633333333333333
4880,2,8.0,1089,23.0,440,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.0,12.233333333333333
4881,2,-3.0,2446,11.0,222,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.5,12.733333333333333
4882,2,19.0,2475,10.0,379,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.5,12.866666666666667
4883,2,-2.0,187,16.0,80,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.916666666666666,11.3
4884,2,25.0,1069,9.0,379,30.0,20.0,65.94,350.0,16.11092,18.5401245176,0.0,1018.9,10.0,9.5,12.7
4885,5,3.0,187,17.0,20,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.5,16.866666666666667
4886,5,210.0,2586,27.0,178,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.916666666666666,19.933333333333334
4887,5,45.0,2475,7.0,379,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.983333333333333,19.366666666666667
4888,5,-7.0,2475,10.0,379,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.5,18.816666666666666
4889,5,25.0,2475,31.0,330,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.75,19.15
4890,5,2.0,340,16.0,80,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.166666666666666,17.033333333333335
4891,5,8.0,740,24.0,179,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.866666666666667,17.6
4892,5,-6.0,301,17.0,20,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.833333333333334,17.35
4893,5,-5.0,425,9.0,95,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.083333333333334,17.2
4894,5,40.0,760,18.0,20,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.566666666666666,18.233333333333334
4895,5,5.0,209,16.0,95,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.833333333333334,17.466666666666665
4896,5,-5.0,765,10.0,88,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.633333333333333,17.466666666666665
4897,5,-3.0,1089,9.0,222,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.166666666666666,18.333333333333332
4898,5,1.0,2248,1.0,246,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.25,18.55
4899,5,-6.0,228,10.0,95,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.0,16.65
4900,5,69.0,740,16.0,80,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.166666666666666,17.1
4901,5,-5.0,264,16.0,95,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.5,17.216666666666665
4902,5,14.0,1626,5.0,222,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.983333333333333,18.766666666666666
4903,5,-7.0,483,17.0,80,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.166666666666666,17.233333333333334
4904,5,-3.0,1069,5.0,199,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.166666666666666,18.6
4905,5,-5.0,301,15.0,95,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.333333333333334,17.05
4906,5,17.0,1990,5.0,222,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.166666666666666,18.616666666666667
4907,5,-8.0,213,16.0,80,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.583333333333334,17.283333333333335
4908,5,15.0,1028,23.0,189,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.866666666666667,18.983333333333334
4909,5,113.0,2586,7.0,379,33.0,15.0,47.08,320.0,11.5078,13.242946084,0.0,1026.8,10.0,15.833333333333334,19.516666666666666
4923,8,-2.0,760,17.0,20,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.566666666666666,18.233333333333334
4924,8,-3.0,2586,27.0,178,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.483333333333333,19.45
4925,8,-3.0,184,16.0,80,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.35,16.566666666666666
4926,8,-3.0,2586,7.0,379,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.833333333333334,19.516666666666666
4927,8,-10.0,427,10.0,88,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.483333333333333,17.433333333333334
4928,8,-1.0,2475,31.0,330,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.75,19.25
4929,8,-2.0,2475,11.0,379,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.5,18.933333333333334
4930,8,4.0,301,18.0,20,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.833333333333334,17.35
4931,8,-1.0,483,16.0,80,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.833333333333334,17.783333333333335
4932,8,32.0,760,27.0,330,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.916666666666666,18.583333333333332
4933,8,-5.0,288,17.0,95,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.333333333333334,16.95
4934,8,-4.0,765,10.0,88,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.983333333333333,17.783333333333335
4935,8,-3.0,301,10.0,95,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.666666666666666,17.283333333333335
4936,8,0.0,2475,7.0,379,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.983333333333333,19.366666666666667
4937,8,0.0,1028,24.0,189,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.75,18.916666666666668
4938,8,-1.0,228,2.0,88,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.916666666666666,17.383333333333333
4939,8,-2.0,944,4.0,199,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.666666666666666,18.883333333333333
4940,8,-4.0,483,17.0,88,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.533333333333333,17.666666666666668
4941,8,-4.0,213,17.0,88,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.0,16.683333333333334
4942,8,-8.0,665,10.0,88,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.533333333333333,18.083333333333332
4943,8,6.0,1089,4.0,199,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.583333333333334,18.9
4944,8,52.0,740,9.0,162,42.0,24.0,48.55,330.0,17.2617,19.864419126,0.0,1028.1,10.0,15.666666666666666,17.483333333333334
4945,8,36.0,187,17.0,20,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.583333333333332,23.883333333333333
4946,8,-13.0,264,10.0,95,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.0,23.583333333333332
4947,8,-2.0,1598,18.0,200,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.983333333333334,3.85
4948,8,24.0,1576,24.0,200,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.483333333333334,3.3666666666666667
4949,8,-11.0,273,10.0,95,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.0,23.4
4950,8,46.0,1617,19.0,200,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.983333333333334,3.8333333333333335
4951,8,-4.0,209,15.0,95,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.5,23.95
4952,8,3.0,301,8.0,88,40.0,25.0,54.69,330.0,8.05546,9.2700622588,0.0,1031.2,10.0,22.983333333333334,0.5833333333333334
4953,10,-6.0,187,17.0,20,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.766666666666667,7.966666666666667
4954,10,225.0,2475,11.0,379,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.0,9.383333333333333
4955,10,132.0,2586,10.0,379,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.0,9.716666666666667
4956,10,-2.0,1089,19.0,200,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.0,9.083333333333334
4957,10,-6.0,2586,9.0,379,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.5,10.233333333333333
4958,10,-4.0,1069,19.0,200,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.5,9.566666666666666
4959,10,6.0,1990,1.0,246,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.333333333333333,10.0
4961,10,0.0,1089,6.0,185,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.5,9.833333333333334
4962,10,-3.0,760,25.0,178,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.0,8.633333333333333
4963,10,12.0,2153,14.0,162,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.566666666666666,10.4
4964,10,-12.0,1521,9.0,162,52.0,52.0,100.0,160.0,24.16638,27.8101867764,0.04,985.8,4.0,6.983333333333333,10.45
4965,17,12.0,187,17.0,20,22.0,4.0,45.24,260.0,19.56326,22.5130083428,0.0,1018.0,10.0,22.583333333333332,23.883333333333333
4966,17,121.0,209,16.0,95,22.0,4.0,45.24,260.0,19.56326,22.5130083428,0.0,1018.0,10.0,22.5,23.95
4967,17,-5.0,273,16.0,95,22.0,4.0,45.24,260.0,19.56326,22.5130083428,0.0,1018.0,10.0,22.0,23.4
4968,17,-2.0,1617,21.0,200,22.0,4.0,45.24,260.0,19.56326,22.5130083428,0.0,1018.0,10.0,22.983333333333334,3.8333333333333335
4969,17,69.0,264,16.0,95,22.0,4.0,45.24,260.0,19.56326,22.5130083428,0.0,1018.0,10.0,22.0,23.583333333333332
4970,17,-9.0,187,10.0,88,22.0,4.0,45.24,260.0,19.56326,22.5130083428,0.0,1018.0,10.0,22.0,23.266666666666666
4972,20,59.0,427,17.0,20,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.983333333333334,23.95
4973,20,3.0,187,10.0,379,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.016666666666666,22.2
4974,20,26.0,187,18.0,20,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.983333333333334,23.383333333333333
4975,20,-1.0,187,14.0,20,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.5,22.9
4976,20,-4.0,2475,10.0,379,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.0,0.4
4977,20,-8.0,264,18.0,20,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.75,23.383333333333333
4978,20,-8.0,2586,10.0,379,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.0,0.7166666666666667
4979,20,-3.0,301,15.0,20,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.983333333333334,23.483333333333334
4980,20,16.0,1576,20.0,200,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.5,2.3666666666666667
4981,20,102.0,1990,18.0,200,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.0,0.5166666666666667
4982,20,-9.0,1598,20.0,200,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.983333333333334,2.7666666666666666
4983,20,-10.0,213,16.0,80,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.95,23.483333333333334
4984,20,-5.0,189,17.0,95,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.333333333333332,22.716666666666665
4985,20,-11.0,427,10.0,88,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.5,23.4
4986,20,-7.0,184,11.0,95,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.25,22.55
4987,20,-4.0,187,4.0,133,22.0,6.0,49.57,320.0,24.16638,27.8101867764,0.0,1015.7,10.0,21.583333333333332,22.866666666666667
4988,21,63.0,427,17.0,20,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.983333333333334,23.95
4989,21,1.0,1598,12.0,200,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.983333333333334,2.7666666666666666
4991,21,-3.0,2586,10.0,379,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.0,0.7166666666666667
4992,21,-7.0,187,5.0,133,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.583333333333332,22.866666666666667
4993,21,59.0,187,18.0,20,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.983333333333334,23.383333333333333
4994,21,0.0,2248,1.0,246,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.266666666666666,0.55
4995,21,-4.0,2475,11.0,379,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.25,0.6333333333333333
4996,21,0.0,1576,18.0,200,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.5,2.3666666666666667
4997,21,-5.0,187,17.0,80,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.166666666666668,22.416666666666668
4998,21,-1.0,264,17.0,20,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.75,23.383333333333333
4999,21,-7.0,1990,19.0,200,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.0,0.5166666666666667
5000,21,-6.0,189,16.0,95,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.333333333333332,22.716666666666665
5001,21,11.0,2475,34.0,330,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.483333333333334,0.9666666666666667
5002,21,-8.0,213,10.0,88,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.95,23.483333333333334
5003,21,-5.0,187,17.0,80,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.983333333333334,23.283333333333335
5004,21,-7.0,184,10.0,95,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.25,22.55
5005,21,-5.0,427,11.0,88,29.0,10.0,44.4,310.0,20.71404,23.8373029512,0.0,1029.0,10.0,21.5,23.4
5006,22,-7.0,301,17.0,20,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.983333333333334,23.483333333333334
5007,22,-6.0,2475,11.0,379,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.0,0.4
5008,22,7.0,2475,34.0,330,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.483333333333334,0.9666666666666667
5009,22,0.0,1990,19.0,200,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.0,0.5166666666666667
5010,22,-6.0,184,17.0,95,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.25,22.55
5011,22,29.0,427,18.0,20,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.983333333333334,23.95
5012,22,-6.0,189,11.0,95,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.333333333333332,22.716666666666665
5013,22,2.0,1576,19.0,200,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.5,2.3666666666666667
5014,22,-3.0,427,10.0,88,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.483333333333334,23.383333333333333
5015,22,50.0,187,17.0,20,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.983333333333334,23.383333333333333
5016,22,-10.0,187,17.0,80,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.983333333333334,23.283333333333335
5017,22,-4.0,187,10.0,88,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.166666666666668,22.416666666666668
5018,22,0.0,187,5.0,133,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.583333333333332,22.866666666666667
5019,22,-10.0,1598,16.0,200,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.983333333333334,2.7666666666666666
5020,22,-9.0,213,17.0,80,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.95,23.483333333333334
5021,22,-7.0,264,13.0,20,35.0,20.0,53.93,230.0,12.65858,14.5672406924,0.0,1032.3,10.0,21.75,23.383333333333333
5022,13,82.0,187,17.0,20,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.483333333333334,23.783333333333335
5023,13,31.0,1576,12.0,200,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.483333333333334,3.3666666666666667
5024,13,67.0,273,16.0,95,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.0,23.4
5025,13,-8.0,1617,20.0,200,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.983333333333334,3.8333333333333335
5026,13,11.0,1598,12.0,200,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.983333333333334,3.85
5027,13,33.0,264,16.0,95,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.0,23.583333333333332
5028,13,-3.0,187,11.0,88,44.0,24.0,44.96,270.0,23.0156,26.485892168,0.0,998.5,10.0,22.0,23.266666666666666
5029,15,121.0,264,17.0,20,28.0,8.0,42.28,270.0,10.35702,11.9186514756,0.0,1023.2,10.0,21.75,23.383333333333333
5030,15,-5.0,2475,11.0,379,28.0,8.0,42.28,270.0,10.35702,11.9186514756,0.0,1023.2,10.0,21.0,0.4
5031,15,274.0,427,17.0,20,28.0,8.0,42.28,270.0,10.35702,11.9186514756,0.0,1023.2,10.0,21.983333333333334,23.95
5032,15,269.0,1598,20.0,200,28.0,8.0,42.28,270.0,10.35702,11.9186514756,0.0,1023.2,10.0,21.983333333333334,2.7666666666666666
5033,15,371.0,187,23.0,200,28.0,8.0,42.28,270.0,10.35702,11.9186514756,0.0,1023.2,10.0,21.983333333333334,23.383333333333333
5034,15,-2.0,1990,18.0,200,28.0,8.0,42.28,270.0,10.35702,11.9186514756,0.0,1023.2,10.0,21.0,0.5166666666666667
